2020-04-19 02:32:29{GMT+0} INFO  [main] application.AppTester: The application has started...
2020-04-19 02:32:53{GMT+0} INFO  [main] org.apache.spark.sql.execution.FileSourceScanExec: Planning scan with bin packing, max size: 29336798 bytes, open cost is considered as scanning 4194304 bytes.
2020-04-19 02:32:54{GMT+0} INFO  [main] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 22.5004 ms
2020-04-19 02:32:54{GMT+0} INFO  [main] org.apache.spark.SparkContext: Starting job: foreachPartition at FileExtensionCounterApp.java:162
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Registering RDD 16 (foreachPartition at FileExtensionCounterApp.java:162)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Registering RDD 25 (foreachPartition at FileExtensionCounterApp.java:162)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Got job 1 (foreachPartition at FileExtensionCounterApp.java:162) with 200 output partitions
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Final stage: ResultStage 3 (foreachPartition at FileExtensionCounterApp.java:162)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Parents of final stage: List(ShuffleMapStage 2)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Missing parents: List(ShuffleMapStage 2)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Submitting ShuffleMapStage 1 (MapPartitionsRDD[16] at foreachPartition at FileExtensionCounterApp.java:162), which has no missing parents
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore: Block broadcast_3 stored as values in memory (estimated size 43.7 KB, free 2.9 GB)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore: Block broadcast_3_piece0 stored as bytes in memory (estimated size 17.7 KB, free 2.9 GB)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.storage.BlockManagerInfo: Added broadcast_3_piece0 in memory on DESKTOP-I6NGAN6:59809 (size: 17.7 KB, free: 2.9 GB)
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.SparkContext: Created broadcast 3 from broadcast at DAGScheduler.scala:1161
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler: Submitting 10 missing tasks from ShuffleMapStage 1 (MapPartitionsRDD[16] at foreachPartition at FileExtensionCounterApp.java:162) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4, 5, 6, 7, 8, 9))
2020-04-19 02:32:54{GMT+0} INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.TaskSchedulerImpl: Adding task set 1.0 with 10 tasks
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 0.0 in stage 1.0 (TID 10, localhost, executor driver, partition 0, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 1.0 in stage 1.0 (TID 11, localhost, executor driver, partition 1, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 2.0 in stage 1.0 (TID 12, localhost, executor driver, partition 2, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 3.0 in stage 1.0 (TID 13, localhost, executor driver, partition 3, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 4.0 in stage 1.0 (TID 14, localhost, executor driver, partition 4, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 5.0 in stage 1.0 (TID 15, localhost, executor driver, partition 5, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 6.0 in stage 1.0 (TID 16, localhost, executor driver, partition 6, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 7.0 in stage 1.0 (TID 17, localhost, executor driver, partition 7, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 8.0 in stage 1.0 (TID 18, localhost, executor driver, partition 8, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager: Starting task 9.0 in stage 1.0 (TID 19, localhost, executor driver, partition 9, PROCESS_LOCAL, 8268 bytes)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 10] org.apache.spark.executor.Executor: Running task 0.0 in stage 1.0 (TID 10)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 11] org.apache.spark.executor.Executor: Running task 1.0 in stage 1.0 (TID 11)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 12] org.apache.spark.executor.Executor: Running task 2.0 in stage 1.0 (TID 12)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 13] org.apache.spark.executor.Executor: Running task 3.0 in stage 1.0 (TID 13)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 14] org.apache.spark.executor.Executor: Running task 4.0 in stage 1.0 (TID 14)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 15] org.apache.spark.executor.Executor: Running task 5.0 in stage 1.0 (TID 15)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 16] org.apache.spark.executor.Executor: Running task 6.0 in stage 1.0 (TID 16)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 17] org.apache.spark.executor.Executor: Running task 7.0 in stage 1.0 (TID 17)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.executor.Executor: Running task 9.0 in stage 1.0 (TID 19)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 18] org.apache.spark.executor.Executor: Running task 8.0 in stage 1.0 (TID 18)
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 11] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 29336798-58673596, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 264031182-289173682, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 17] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 205357586-234694384, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 10] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 0-29336798, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 16] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 176020788-205357586, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 12] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 58673596-88010394, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 14] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 117347192-146683990, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 13] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 88010394-117347192, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 15] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 146683990-176020788, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 18] org.apache.spark.sql.execution.datasources.FileScanRDD: Reading File path: file:///C:/Users/r_kar/FileUtilitySpark/solutions/data/log.json, range: 234694384-264031182, partition values: [empty row]
2020-04-19 02:32:54{GMT+0} INFO  [Executor task launch worker for task 16] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 59.8567 ms
2020-04-19 02:32:56{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 32
2020-04-19 02:32:56{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 36
2020-04-19 02:32:56{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 35
2020-04-19 02:32:58{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.storage.BlockManagerInfo: Removed broadcast_0_piece0 on DESKTOP-I6NGAN6:59809 in memory (size: 20.8 KB, free: 2.9 GB)
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 24
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 23
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 3
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 15
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 7
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 27
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 26
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 16
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 12
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 18
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 8
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 25
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 0
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 9
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 22
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 1
2020-04-19 02:32:58{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 21
2020-04-19 02:32:59{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.storage.BlockManagerInfo: Removed broadcast_1_piece0 on DESKTOP-I6NGAN6:59809 in memory (size: 5.2 KB, free: 2.9 GB)
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 17
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 28
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 5
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 14
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 10
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 6
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 2
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 19
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 4
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 29
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 11
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 13
2020-04-19 02:32:59{GMT+0} INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner: Cleaned accumulator 20
2020-04-19 02:33:00{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_9 stored as values in memory (estimated size 6.1 MB, free 2.9 GB)
2020-04-19 02:33:00{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_9 in memory on DESKTOP-I6NGAN6:59809 (size: 6.1 MB, free: 2.9 GB)
2020-04-19 02:33:00{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 126.6196 ms
2020-04-19 02:33:00{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 276.018 ms
2020-04-19 02:33:00{GMT+0} INFO  [Executor task launch worker for task 15] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_5 stored as values in memory (estimated size 7.2 MB, free 2.9 GB)
2020-04-19 02:33:00{GMT+0} INFO  [dispatcher-event-loop-5] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_5 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.9 GB)
2020-04-19 02:33:00{GMT+0} INFO  [Executor task launch worker for task 13] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_3 stored as values in memory (estimated size 7.2 MB, free 2.9 GB)
2020-04-19 02:33:00{GMT+0} INFO  [dispatcher-event-loop-6] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_3 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.9 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 16] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_6 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 11] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_1 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 12] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_2 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_6 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.9 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_1 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_2 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 17] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_7 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_7 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 18] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_8 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-0] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_8 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 10] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_0 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_0 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [Executor task launch worker for task 14] org.apache.spark.storage.memory.MemoryStore: Block rdd_5_4 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:01{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.storage.BlockManagerInfo: Added rdd_5_4 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:04{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.storage.memory.MemoryStore: Block rdd_10_9 stored as values in memory (estimated size 7.2 MB, free 2.8 GB)
2020-04-19 02:33:04{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.storage.BlockManagerInfo: Added rdd_10_9 in memory on DESKTOP-I6NGAN6:59809 (size: 7.2 MB, free: 2.8 GB)
2020-04-19 02:33:04{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 120.7714 ms
2020-04-19 02:33:04{GMT+0} INFO  [Executor task launch worker for task 19] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator: Code generated in 95.1063 ms
